unit_id,source_row,speaker,time,claim_index,translation_backend,korean_text,english_text,presence__self_direction_thought,signed__self_direction_thought,support__self_direction_thought,constraint__self_direction_thought,presence__self_direction_action,signed__self_direction_action,support__self_direction_action,constraint__self_direction_action,presence__stimulation,signed__stimulation,support__stimulation,constraint__stimulation,presence__hedonism,signed__hedonism,support__hedonism,constraint__hedonism,presence__achievement,signed__achievement,support__achievement,constraint__achievement,presence__power_dominance,signed__power_dominance,support__power_dominance,constraint__power_dominance,presence__power_resources,signed__power_resources,support__power_resources,constraint__power_resources,presence__face,signed__face,support__face,constraint__face,presence__security_personal,signed__security_personal,support__security_personal,constraint__security_personal,presence__security_societal,signed__security_societal,support__security_societal,constraint__security_societal,presence__tradition,signed__tradition,support__tradition,constraint__tradition,presence__conformity_rules,signed__conformity_rules,support__conformity_rules,constraint__conformity_rules,presence__conformity_interpersonal,signed__conformity_interpersonal,support__conformity_interpersonal,constraint__conformity_interpersonal,presence__humility,signed__humility,support__humility,constraint__humility,presence__benevolence_caring,signed__benevolence_caring,support__benevolence_caring,constraint__benevolence_caring,presence__benevolence_dependability,signed__benevolence_dependability,support__benevolence_dependability,constraint__benevolence_dependability,presence__universalism_concern,signed__universalism_concern,support__universalism_concern,constraint__universalism_concern,presence__universalism_nature,signed__universalism_nature,support__universalism_nature,constraint__universalism_nature,presence__universalism_tolerance,signed__universalism_tolerance,support__universalism_tolerance,constraint__universalism_tolerance,top_presence,top_support_01,top_constraint_01,top_signed_support,top_signed_constraint
row004_claim01,4,정의당,00:50,1,openai,"네, 국민 여러분 지역 소멸은 이제 대한민국의 존립 기반을 위협받고 있습니다.","Yes, fellow citizens, regional extinction is now threatening the very foundation of the Republic of Korea’s existence.",0.0005298329051584005,-0.00045481221840779247,0.0,0.00045481221840779247,0.0008136864053085446,-0.0007080846300667456,0.0,0.0007080846300667456,0.00127660040743649,-0.0011861827447162288,0.0,0.0011861827447162288,0.000501418428029865,-0.00046784823597346373,0.0,0.00046784823597346373,0.0007886952953413129,-0.0007373068459971999,0.0,0.0007373068459971999,0.0006411756039597094,-0.0005672984772306076,0.0,0.0005672984772306076,0.0011641662567853928,-0.0010824825650764675,0.0,0.0010824825650764675,0.00010926616232609376,-0.0001022725976283493,0.0,0.0001022725976283493,0.003176735946908593,-0.003016600384102849,0.0,0.003016600384102849,0.7559234499931335,-0.7168251131040687,0.0,0.7168251131040687,0.0019582598470151424,-0.001830305198598392,0.0,0.001830305198598392,0.00021846065646968782,-0.0002010277910060534,0.0,0.0002010277910060534,0.00023990268527995795,-0.00022664779554346315,0.0,0.00022664779554346315,0.00016499652701895684,-0.00015246934026650466,0.0,0.00015246934026650466,0.0010242629796266556,-0.0009208039290168474,0.0,0.0009208039290168474,0.000762910523917526,-0.0006967719623504117,0.0,0.0006967719623504117,0.0028968057595193386,-0.0026694408273781455,0.0,0.0026694408273781455,0.3159889578819275,-0.29099353628796787,0.0,0.29099353628796787,0.0004952859017066658,-0.00045901703110338456,0.0,0.00045901703110338456,Security: societal:0.756; Universalism: nature:0.316; Security: personal:0.003; Universalism: concern:0.003; Tradition:0.002,Self-direction: thought:0.000; Self-direction: action:0.000; Stimulation:0.000; Hedonism:0.000; Achievement:0.000,Security: societal:0.717; Universalism: nature:0.291; Security: personal:0.003; Universalism: concern:0.003; Tradition:0.002,Face:-0.000; Humility:-0.000; Conformity: rules:-0.000; Conformity: interpersonal:-0.000; Self-direction: thought:-0.000,Security: societal:0.717; Universalism: nature:0.291; Security: personal:0.003; Universalism: concern:0.003; Tradition:0.002
row004_claim02,4,정의당,00:50,2,openai,"정부는 초강력 행정통합을 해답으로 내놓고 있지만 우리는 본질적인 질문을 던져야 합니다.
행정구역만 합친다고 지방이 정말 잘 살 만한 곳으로 바뀔까요?","The government is presenting super-strong administrative consolidation as the answer, but we must ask the fundamental question.
Will simply combining administrative districts really turn local areas into places where people can prosper?",0.003728284500539303,0.0032437898395007783,0.0032437898395007783,0.0,0.0038868298288434744,0.003260499603356011,0.003260499603356011,0.0,0.07610061764717102,0.06798597495869885,0.06798597495869885,0.0,0.0002357538469368592,0.00019639381948143725,0.00019639381948143725,0.0,0.1109430268406868,0.09251002520014501,0.09251002520014501,0.0,0.004607128910720348,0.004097075270891801,0.004097075270891801,0.0,0.11345574259757996,0.0981960622227942,0.0981960622227942,0.0,0.0009098493028432131,0.0007577298689024885,0.0007577298689024885,0.0,0.00033498555421829224,0.0002875250697058629,0.0002875250697058629,0.0,0.7087553143501282,0.6039563469830695,0.6039563469830695,0.0,0.0005025220452807844,0.0004203827751136165,0.0004203827751136165,0.0,0.0003049082006327808,0.00024476264284971957,0.00024476264284971957,0.0,0.000106802697700914,9.207940058417072e-05,9.207940058417072e-05,0.0,0.00016064336523413658,0.00013462713519035718,0.00013462713519035718,0.0,0.0024165520444512367,0.002113405006537873,0.002113405006537873,0.0,0.0011293498100712895,0.0009440198726425797,0.0009440198726425797,0.0,0.006841673981398344,0.0050640600571974295,0.0050640600571974295,0.0,0.00015389690815936774,0.0001245933503934109,0.0001245933503934109,0.0,0.00022269220789894462,0.0001786725898753755,0.0001786725898753755,0.0,Security: societal:0.709; Power: resources:0.113; Achievement:0.111; Stimulation:0.076; Universalism: concern:0.007,Security: societal:0.604; Power: resources:0.098; Achievement:0.093; Stimulation:0.068; Universalism: concern:0.005,Self-direction: thought:0.000; Self-direction: action:0.000; Stimulation:0.000; Hedonism:0.000; Achievement:0.000,Security: societal:0.604; Power: resources:0.098; Achievement:0.093; Stimulation:0.068; Universalism: concern:0.005,Conformity: interpersonal:-0.000; Universalism: nature:-0.000; Humility:-0.000; Universalism: tolerance:-0.000; Hedonism:-0.000
row004_claim03,4,정의당,00:50,3,openai,지방을 살리기 위해서는 다음의 조건이 필수적입니다.,"To revitalize local areas, the following conditions are essential.",0.012931058183312416,0.012491130395069439,0.012491130395069439,0.0,0.050871461629867554,0.04897390882975605,0.04897390882975605,0.0,0.6317495107650757,0.6130501159135349,0.6130501159135349,0.0,0.0016545160906389356,0.0016025677327813305,0.0016025677327813305,0.0,0.0020513604395091534,0.0019821032326490136,0.0019821032326490136,0.0,0.00036567001370713115,0.0003549028359766117,0.0003549028359766117,0.0,0.010272562503814697,0.00999161173550922,0.00999161173550922,0.0,0.0002629400696605444,0.0002528044047022896,0.0002528044047022896,0.0,0.00032407231628894806,0.0003134671659949656,0.0003134671659949656,0.0,0.1269746720790863,0.12349071290177632,0.12349071290177632,0.0,0.0008909340249374509,0.0008591153511338723,0.0008591153511338723,0.0,0.0043177190236747265,0.0041851564603749185,0.0041851564603749185,0.0,0.0006304593989625573,0.0006077042464615822,0.0006077042464615822,0.0,0.00021738414943683892,0.00021077374259842954,0.00021077374259842954,0.0,0.014474838972091675,0.014101709252219707,0.014101709252219707,0.0,0.0012268603313714266,0.0011846159732403988,0.0011846159732403988,0.0,0.005506113637238741,0.0053099115435382175,0.0053099115435382175,0.0,0.0022178380750119686,0.0021501504676151445,0.0021501504676151445,0.0,0.0005066508892923594,0.0004891241522500863,0.0004891241522500863,0.0,Stimulation:0.632; Security: societal:0.127; Self-direction: action:0.051; Benevolence: caring:0.014; Self-direction: thought:0.013,Stimulation:0.613; Security: societal:0.123; Self-direction: action:0.049; Benevolence: caring:0.014; Self-direction: thought:0.012,Self-direction: thought:0.000; Self-direction: action:0.000; Stimulation:0.000; Hedonism:0.000; Achievement:0.000,Stimulation:0.613; Security: societal:0.123; Self-direction: action:0.049; Benevolence: caring:0.014; Self-direction: thought:0.012,Humility:-0.000; Face:-0.000; Security: personal:-0.000; Power: dominance:-0.000; Universalism: tolerance:-0.000
row004_claim04,4,정의당,00:50,4,openai,"첫째, 국가가 지역 간 격차를 줄이는 컨트롤타워 역할을 끝까지 수행해야 합니다.
단순히 합치는 것이 아니라 균형을 맞추는 것이 핵심입니다.","First, the state must carry through to the end its role as the control tower for reducing disparities between regions.  
The key is not simply to merge them, but to achieve balance.",0.004929251503199339,0.004579555183289993,0.004579555183289993,0.0,0.01068271603435278,0.009873443338084407,0.009873443338084407,0.0,0.009938191622495651,0.00928067567302679,0.00928067567302679,0.0,0.000163489647093229,0.00015238668195746474,0.00015238668195746474,0.0,0.005999232642352581,0.005587038423306434,0.005587038423306434,0.0,0.04881349205970764,0.04580196893580751,0.04580196893580751,0.0,0.0005498711252585053,0.0005122175648183645,0.0005122175648183645,0.0,0.0017156432149931788,0.0015944036537579968,0.0015944036537579968,0.0,0.00011888723383890465,0.0001110435609870997,0.0001110435609870997,0.0,0.026350801810622215,0.024679968663000394,0.024679968663000394,0.0,0.000633525603916496,0.0005893589057899163,0.0005893589057899163,0.0,0.01048795785754919,0.009812040040265473,0.009812040040265473,0.0,0.0018336514476686716,0.0017085389172342112,0.0017085389172342112,0.0,0.00036777916830033064,0.00034365475230802587,0.00034365475230802587,0.0,0.0005444532143883407,0.0005117418876162099,0.0005117418876162099,0.0,0.00067026203032583,0.0006242024514217189,0.0006242024514217189,0.0,0.837124764919281,0.7746349224084017,0.7746349224084017,0.0,0.0003170610871165991,0.0002942578115912404,0.0002942578115912404,0.0,0.0681215450167656,0.06337988674036296,0.06337988674036296,0.0,Universalism: concern:0.837; Universalism: tolerance:0.068; Power: dominance:0.049; Security: societal:0.026; Self-direction: action:0.011,Universalism: concern:0.775; Universalism: tolerance:0.063; Power: dominance:0.046; Security: societal:0.025; Self-direction: action:0.010,Self-direction: thought:0.000; Self-direction: action:0.000; Stimulation:0.000; Hedonism:0.000; Achievement:0.000,Universalism: concern:0.775; Universalism: tolerance:0.063; Power: dominance:0.046; Security: societal:0.025; Self-direction: action:0.010,Security: personal:-0.000; Hedonism:-0.000; Universalism: nature:-0.000; Humility:-0.000; Benevolence: caring:-0.001
row004_claim05,4,정의당,00:50,5,openai,"둘째, 지역의 부가 수도권으로 유출되는 구조를 바꿔야 합니다.
지역 본사제를 도입하고 지역 공공은행을 설립하여 지역 순환 경제를 만들어 내야 합니다.","Second, we must change the structure in which the region’s added value flows out to the capital region.  
We should introduce a regional headquarters system and establish regional public banks to create a regional circular economy.",0.0005914695793762803,0.0005774304138870357,0.0005774304138870357,0.0,0.008149959146976471,0.007960817014678788,0.007960817014678788,0.0,0.010042920708656311,0.009811220406621163,0.009811220406621163,0.0,3.994017242803238e-05,3.900996867937818e-05,3.900996867937818e-05,0.0,0.0008402409730479121,0.0008209362671999799,0.0008209362671999799,0.0,9.734962077345699e-05,9.501757546595016e-05,9.501757546595016e-05,0.0,0.01987050101161003,0.019416444383091563,0.019416444383091563,0.0,5.168877396499738e-05,5.046954870317424e-05,5.046954870317424e-05,0.0,5.183473331271671e-05,5.064961815194021e-05,5.064961815194021e-05,0.0,0.0020591863431036472,0.002012298743583932,0.002012298743583932,0.0,8.91516319825314e-05,8.712871660613954e-05,8.712871660613954e-05,0.0,0.002034376375377178,0.00196218564796854,0.00196218564796854,0.0,9.222163498634472e-05,9.002097503076111e-05,9.002097503076111e-05,0.0,2.505101656424813e-05,2.4494058338890488e-05,2.4494058338890488e-05,0.0,0.0005973760853521526,0.0005846771628337435,0.0005846771628337435,0.0,9.698852227302268e-05,9.481637942218593e-05,9.481637942218593e-05,0.0,0.0002609448856674135,0.00025456981395184083,0.00025456981395184083,0.0,0.0009487686911597848,0.0009272187415265205,0.0009272187415265205,0.0,2.936159035016317e-05,2.868243232947437e-05,2.868243232947437e-05,0.0,Power: resources:0.020; Stimulation:0.010; Self-direction: action:0.008; Security: societal:0.002; Conformity: rules:0.002,Power: resources:0.019; Stimulation:0.010; Self-direction: action:0.008; Security: societal:0.002; Conformity: rules:0.002,Self-direction: thought:0.000; Self-direction: action:0.000; Stimulation:0.000; Hedonism:0.000; Achievement:0.000,Power: resources:0.019; Stimulation:0.010; Self-direction: action:0.008; Security: societal:0.002; Conformity: rules:0.002,Humility:-0.000; Universalism: tolerance:-0.000; Hedonism:-0.000; Face:-0.000; Security: personal:-0.000
row004_claim06,4,정의당,00:50,6,openai,"셋째, 실질적 자치를 뒷받침하는 연방제 수준의 재정 입법권 이양과 읍면동 단위까지 주민 결정권을 보장하는 헌법 개정이 반드시 필요합니다.","Third, a constitutional amendment is absolutely necessary that transfers fiscal and legislative powers at a federal level, which support substantive autonomy, and that guarantees residents’ decision-making rights down to the eup, myeon, and dong unit.",0.024885909631848335,0.02379043525263513,0.02379043525263513,0.0,0.8611827492713928,0.8239443253268348,0.8239443253268348,0.0,0.0011946606682613492,0.0011367628113841642,0.0011367628113841642,0.0,0.00030162170878611505,0.00028668726618245904,0.00028668726618245904,0.0,0.00030231784330680966,0.0002875132262136048,0.0002875132262136048,0.0,0.046191923320293427,0.04411145078464587,0.04411145078464587,0.0,0.0014155693352222443,0.0013510160581115607,0.0013510160581115607,0.0,0.00018088056822307408,0.00017187345761906613,0.00017187345761906613,0.0,0.0019430546090006828,0.0018548357473973567,0.0018548357473973567,0.0,0.0014665065100416541,0.0014059899284371027,0.0014059899284371027,0.0,0.006415753159672022,0.0061075306218288635,0.0061075306218288635,0.0,0.07946330308914185,0.0753699172525979,0.0753699172525979,0.0,0.005011498928070068,0.004766114908212438,0.004766114908212438,0.0,0.0002658427110873163,0.00025280889595240903,0.00025280889595240903,0.0,0.001194143551401794,0.0011450442674866893,0.0011450442674866893,0.0,0.0009395144879817963,0.0008951764811578819,0.0008951764811578819,0.0,0.01192878931760788,0.011322873418244186,0.011322873418244186,0.0,0.0007527719135396183,0.0007162066860331227,0.0007162066860331227,0.0,0.00255105784162879,0.0024212026607009106,0.0024212026607009106,0.0,Self-direction: action:0.861; Conformity: rules:0.079; Power: dominance:0.046; Self-direction: thought:0.025; Universalism: concern:0.012,Self-direction: action:0.824; Conformity: rules:0.075; Power: dominance:0.044; Self-direction: thought:0.024; Universalism: concern:0.011,Self-direction: thought:0.000; Self-direction: action:0.000; Stimulation:0.000; Hedonism:0.000; Achievement:0.000,Self-direction: action:0.824; Conformity: rules:0.075; Power: dominance:0.044; Self-direction: thought:0.024; Universalism: concern:0.011,Face:-0.000; Humility:-0.000; Hedonism:-0.000; Achievement:-0.000; Universalism: nature:-0.001
row004_claim07,4,정의당,00:50,7,openai,"넷째, 분권이 규제 완화 경쟁으로 변질되어서는 안 됩니다.
노동권과 환경권, 의료, 공공성 같은 국민의 기본권은 전국 어디서나 차별 없이 균등하게 보장되어야 합니다.","Fourth, decentralization must not be turned into a competition for deregulation.
Basic rights of the people, such as labor rights, environmental rights, medical care, and publicness, must be equally guaranteed without discrimination anywhere in the country.",0.004718042444437742,0.004160448285344591,0.004160448285344591,0.0,0.06630440801382065,0.058479977265217115,0.058479977265217115,0.0,0.005327693186700344,0.004650919932902196,0.004650919932902196,0.0,0.00012840244744438678,0.00011229319325026309,0.00011229319325026309,0.0,0.0010767417261376977,0.0009359665053390691,0.0009359665053390691,0.0,0.009311345405876637,0.00818074915342511,0.00818074915342511,0.0,0.0013456707820296288,0.001179258207589233,0.001179258207589233,0.0,0.00011127204197691754,9.66373959330414e-05,9.66373959330414e-05,0.0,0.0015144755598157644,0.001337638938274311,0.001337638938274311,0.0,0.0053034289740026,0.004695719457796212,0.004695719457796212,0.0,0.0005734029109589756,0.0004998874402814364,0.0004998874402814364,0.0,0.043820884078741074,0.03900559522857844,0.03900559522857844,0.0,0.00089991744607687,0.0007878748753664955,0.0007878748753664955,0.0,0.00012851195060648024,0.00011291183178357815,0.00011291183178357815,0.0,0.0037529971450567245,0.0033249277477057776,0.0033249277477057776,0.0,0.0009972682455554605,0.0008782181285503271,0.0008782181285503271,0.0,0.9619175791740417,0.8502837175082394,0.8502837175082394,0.0,0.001790880225598812,0.0015782643855994302,0.0015782643855994302,0.0,0.0028457539156079292,0.0025037749897372993,0.0025037749897372993,0.0,Universalism: concern:0.962; Self-direction: action:0.066; Conformity: rules:0.044; Power: dominance:0.009; Stimulation:0.005,Universalism: concern:0.850; Self-direction: action:0.058; Conformity: rules:0.039; Power: dominance:0.008; Security: societal:0.005,Self-direction: thought:0.000; Self-direction: action:0.000; Stimulation:0.000; Hedonism:0.000; Achievement:0.000,Universalism: concern:0.850; Self-direction: action:0.058; Conformity: rules:0.039; Power: dominance:0.008; Security: societal:0.005,Face:-0.000; Hedonism:-0.000; Humility:-0.000; Tradition:-0.000; Conformity: interpersonal:-0.001
row005_claim01,5,정의당,02:03,1,openai,"마지막으로 모든 통합 과정은 주민 투표를 통한 민주적 수기 절차를 반드시 거쳐야 합니다.
지금 진행되고 있는 행정통합은 사실상 지역의 민주주의를 위배하고 있는 것입니다.","Lastly, all integration processes must necessarily go through a democratic manual procedure through a residents’ referendum.
The administrative integration now underway is, in fact, violating local democracy.",0.0021284562535583973,-0.0004173345064615447,0.0,0.0004173345064615447,0.0033668060787022114,-0.0008543598411653863,0.0,0.0008543598411653863,0.001683597220107913,-0.0007491295022538785,0.0,0.0007491295022538785,0.0001632754283491522,-7.540645779739209e-05,0.0,7.540645779739209e-05,0.0007891095010563731,-0.0003495901278834264,0.0,0.0003495901278834264,0.001213281648233533,-0.0003588054749460376,0.0,0.0003588054749460376,4.4060514483135194e-05,-1.4284450501156386e-05,0.0,1.4284450501156386e-05,0.00021739222574979067,-9.69682014308193e-05,0.0,9.69682014308193e-05,0.00044074549805372953,-0.0002698890814108873,0.0,0.0002698890814108873,0.001503692357800901,-0.0008883811346282276,0.0,0.0008883811346282276,0.0034360280260443687,-0.001465051713179788,0.0,0.001465051713179788,0.7495914697647095,-0.2302078715218805,0.0,0.2302078715218805,0.002766982652246952,-0.001783384399009838,0.0,0.001783384399009838,0.0001849015970947221,-7.796104034691166e-05,0.0,7.796104034691166e-05,0.003526250598952174,-0.0010759241924693727,0.0,0.0010759241924693727,0.0008375830366276205,-0.00032055533118860793,0.0,0.00032055533118860793,0.2719026505947113,-0.11428831924924943,0.0,0.11428831924924943,0.00016909072292037308,-6.976261114472002e-05,0.0,6.976261114472002e-05,0.0029421900399029255,-0.001374934589970997,0.0,0.001374934589970997,Conformity: rules:0.750; Universalism: concern:0.272; Benevolence: caring:0.004; Tradition:0.003; Self-direction: action:0.003,Self-direction: thought:0.000; Self-direction: action:0.000; Stimulation:0.000; Hedonism:0.000; Achievement:0.000,Conformity: rules:0.230; Universalism: concern:0.114; Conformity: interpersonal:0.002; Tradition:0.001; Universalism: tolerance:0.001,Power: resources:-0.000; Universalism: nature:-0.000; Hedonism:-0.000; Humility:-0.000; Face:-0.000,Conformity: rules:0.230; Universalism: concern:0.114; Conformity: interpersonal:0.002; Tradition:0.001; Universalism: tolerance:0.001
row007_claim01,7,민주당,02:25,1,openai,이재명 정부와 더불어민주당은 수도권 중심 성장이 아닌 지방 주도 성장으로 대한민국의 재도약을 이끌어 나가겠습니다.,"The Lee Jae-myung government and the Democratic Party of Korea will lead South Korea’s leap forward through growth driven by the regions, not growth centered on the Seoul metropolitan area.",0.0012788799358531833,0.0011969970803923122,0.0011969970803923122,0.0,0.048943549394607544,0.04506973826607852,0.04506973826607852,0.0,0.002733837114647031,0.002543349410025494,0.002543349410025494,0.0,9.252950985683128e-05,8.591023569149477e-05,8.591023569149477e-05,0.0,0.04340978339314461,0.03995640729327794,0.03995640729327794,0.0,0.007901192642748356,0.007482781515245127,0.007482781515245127,0.0,0.002106246305629611,0.0019411348989118336,0.0019411348989118336,0.0,0.00010414627467980608,9.57940094350451e-05,9.57940094350451e-05,0.0,2.919637699960731e-05,2.5142158672587274e-05,2.5142158672587274e-05,0.0,0.00018848520994652063,0.0001621265367287211,0.0001621265367287211,0.0,0.0008538088877685368,0.0007870324247248345,0.0007870324247248345,0.0,8.502255514031276e-05,7.705011832982256e-05,7.705011832982256e-05,0.0,5.000843884772621e-05,4.446004351346924e-05,4.446004351346924e-05,0.0,0.00020134043006692082,0.00018657749316472835,0.00018657749316472835,0.0,6.148292595753446e-05,5.674329865253423e-05,5.674329865253423e-05,0.0,0.00010767917410703376,9.833333243970259e-05,9.833333243970259e-05,0.0,0.000766529468819499,1.890647070151158e-05,1.890647070151158e-05,0.0,0.001459602382965386,0.001252194038702018,0.001252194038702018,0.0,0.00021921847655903548,0.00016647348759950492,0.00016647348759950492,0.0,Self-direction: action:0.049; Achievement:0.043; Power: dominance:0.008; Stimulation:0.003; Power: resources:0.002,Self-direction: action:0.045; Achievement:0.040; Power: dominance:0.007; Stimulation:0.003; Power: resources:0.002,Self-direction: thought:0.000; Self-direction: action:0.000; Stimulation:0.000; Hedonism:0.000; Achievement:0.000,Self-direction: action:0.045; Achievement:0.040; Power: dominance:0.007; Stimulation:0.003; Power: resources:0.002,Universalism: concern:-0.000; Security: personal:-0.000; Conformity: interpersonal:-0.000; Benevolence: caring:-0.000; Conformity: rules:-0.000
row007_claim02,7,민주당,02:25,2,openai,변화는 이미 시작되었습니다. 말만 있던 어 해수부의 부산 이전을 지난해 이미 완료했습니다.,"The change has already begun. We already completed last year the relocation of the Ministry of Oceans and Fisheries to Busan, which had only been talked about.",0.0021243728697299957,0.0020531312896845955,0.0020531312896845955,0.0,0.008720897138118744,0.008359509862854247,0.008359509862854247,0.0,0.9549875855445862,0.9247519102748404,0.9247519102748404,0.0,0.008206475526094437,0.007895596702648909,0.007895596702648909,0.0,0.008500766940414906,0.008134447574142497,0.008134447574142497,0.0,0.0029551181942224503,0.002852961659599272,0.002852961659599272,0.0,0.00957786850631237,0.00924343105396645,0.00924343105396645,0.0,0.004292014986276627,0.004095234807687184,0.004095234807687184,0.0,0.0005365259130485356,0.0005017168780877717,0.0005017168780877717,0.0,0.011019457131624222,0.010521473055087063,0.010521473055087063,0.0,0.0011067832820117474,0.0010583001544375113,0.0010583001544375113,0.0,0.005345484241843224,0.005049662776884546,0.005049662776884546,0.0,0.001188195776194334,0.0011290073140619774,0.0011290073140619774,0.0,0.0009915640112012625,0.0009563246115816613,0.0009563246115816613,0.0,0.00184272148180753,0.0017968393685809207,0.0017968393685809207,0.0,0.0009510180680081248,0.0009192226812962782,0.0009192226812962782,0.0,0.0038958590012043715,0.0037136495128380765,0.0037136495128380765,0.0,0.018158461898565292,0.01738200140690739,0.01738200140690739,0.0,0.0008937802631407976,0.0008512585333362464,0.0008512585333362464,0.0,Stimulation:0.955; Universalism: nature:0.018; Security: societal:0.011; Power: resources:0.010; Self-direction: action:0.009,Stimulation:0.925; Universalism: nature:0.017; Security: societal:0.011; Power: resources:0.009; Self-direction: action:0.008,Self-direction: thought:0.000; Self-direction: action:0.000; Stimulation:0.000; Hedonism:0.000; Achievement:0.000,Stimulation:0.925; Universalism: nature:0.017; Security: societal:0.011; Power: resources:0.009; Self-direction: action:0.008,Security: personal:-0.001; Universalism: tolerance:-0.001; Benevolence: dependability:-0.001; Humility:-0.001; Tradition:-0.001
